Date Key,Product Key,Region Key,Units Sold,Total Revenue,Total Cost,Total Profit
463,12,50,8959,979039.52,321090.56,657948.96
121,1,75,7659,5118279.93,3848953.86,1269326.07
1249,12,148,3704,404773.12,132751.36,272021.76
187,6,142,8348,77886.84,57768.16,20118.68
676,10,79,4877,231413.65,155039.83,76373.82
392,10,39,3610,171294.5,114761.9,56532.6
1622,11,91,6894,1051886.52,671751.36,380135.16
2526,1,121,4109,2745921.43,2064936.86,680984.57
1265,10,13,6667,316349.15,211943.93,104405.22
1504,7,135,3010,463720.6,273699.3,190021.3
1767,7,37,3611,556310.66,328348.23,227962.43
475,8,28,5976,3891630.96,3137160.96,754470.0
1916,10,133,9641,457465.45,306487.39,150978.06
1628,5,69,1172,512398.4,308622.76,203775.64
1,7,59,9169,1412576.14,833737.17,578838.97
1195,4,66,9111,1874132.7,1066989.21,807143.49
1630,1,39,3409,2278132.43,1713158.86,564973.57
1864,6,108,8880,82850.4,61449.6,21400.8
530,12,49,9279,1014009.12,332559.36,681449.76
1754,12,83,391,42728.48,14013.44,28715.04
221,4,78,5034,1035493.8,589531.74,445962.06
1832,6,181,8056,75162.48,55747.52,19414.96
240,12,119,1339,146325.92,47989.76,98336.16
184,4,80,8792,1808514.4,1029631.12,778883.28
2544,9,127,1358,110989.34,76957.86,34031.48
2628,8,14,2010,1308932.1,1055169.6,253762.5
1848,2,179,755,192736.4,120362.1,72374.3
1808,6,185,9627,89819.91,66618.84,23201.07
1633,7,85,7694,1185337.64,699615.42,485722.22
2343,5,6,6055,2647246.0,1594463.15,1052782.85
1266,1,125,2839,1897218.53,1426711.06,470507.47
1648,9,1,8209,670921.57,465204.03,205717.54
2138,9,104,5502,449678.46,311798.34,137880.12
1830,10,118,2905,137842.25,92349.95,45492.3
663,12,77,1653,180639.84,59243.52,121396.32
1204,10,65,5665,268804.25,180090.35,88713.9
1672,4,96,6264,1288504.8,733577.04,554927.76
2426,7,169,9862,1519339.72,896751.66,622588.06
1407,12,141,9901,1081981.28,354851.84,727129.44
2588,8,57,1855,1207994.55,973800.8,234193.75
1951,7,9,8229,1267759.74,748262.97,519496.77
2205,6,89,3558,33196.14,24621.36,8574.78
1989,2,59,9411,2402440.08,1500301.62,902138.46
1106,7,76,9386,1446007.16,853468.98,592538.18
80,11,31,4112,627408.96,400673.28,226735.68
918,4,33,6251,1285830.7,732054.61,553776.09
2692,9,73,5496,449188.08,311458.32,137729.76
2366,12,176,3569,390020.32,127912.96,262107.36
1003,11,23,9226,1407703.08,898981.44,508721.64
2553,5,3,3253,1422211.6,856612.49,565599.11
1396,11,141,3468,529147.44,337921.92,191225.52
174,2,38,9718,2480811.04,1549243.56,931567.48
168,1,183,8884,5936910.68,4464565.36,1472345.32
2483,9,124,9877,807247.21,559729.59,247517.62
3,10,5,8639,409920.55,274633.81,135286.74
2020,6,122,3145,29342.85,21763.4,7579.45
181,7,71,8398,1293795.88,763630.14,530165.74
1560,12,48,1435,156816.8,51430.4,105386.4
1937,4,137,6323,1300641.1,740486.53,560154.57
766,12,119,9162,1001223.36,328366.08,672857.28
849,6,68,3080,28736.4,21313.6,7422.8
961,1,40,3239,2164526.53,1627727.06,536799.47
1755,3,144,1832,772902.48,668112.08,104790.4
333,1,35,3081,2058939.87,1548325.74,510614.13
2589,3,8,8243,3477639.27,3006139.67,471499.6
384,1,115,603,402966.81,303031.62,99935.19
2238,8,183,478,311278.38,250930.88,60347.5
606,7,81,217,33431.02,19731.81,13699.21
2051,7,50,9200,1417352.0,836556.0,580796.0
2076,2,184,8838,2256164.64,1408953.96,847210.68
754,4,46,7573,1557766.1,886874.03,670892.07
543,11,35,5880,897170.4,572947.2,324223.2
2484,4,60,1262,259593.4,147792.82,111800.58
1414,11,150,3257,496953.06,317362.08,179590.98
2001,9,13,8431,689065.63,477784.77,211280.86
546,3,152,5383,2271033.87,1963126.27,307907.6
2446,12,65,9743,1064715.04,349189.12,715525.92
1259,7,91,9172,1413038.32,834009.96,579028.36
2503,7,178,8363,1288403.78,760447.59,527956.19
1827,3,140,4039,1704013.71,1472982.91,231030.8
1785,12,50,9955,1087882.4,356787.2,731095.2
2438,11,148,1897,289444.26,184843.68,104600.58
370,8,6,2683,1747196.43,1408467.68,338728.75
1005,2,156,7161,1828060.08,1141606.62,686453.46
297,6,146,7211,67278.63,49900.12,17378.51
2073,3,1,6744,2845226.16,2459469.36,385756.8
53,4,90,6702,1378601.4,784871.22,593730.18
2757,7,137,60,9243.6,5455.8,3787.8
2478,8,81,6822,4442554.62,3581277.12,861277.5
1220,3,30,9024,3807135.36,3290962.56,516172.8
2275,9,128,5734,468639.82,324945.78,143694.04
359,9,43,8050,657926.5,456193.5,201733.0
672,9,160,4102,335256.46,232460.34,102796.12
2484,4,141,4051,833290.7,474412.61,358878.09
1481,4,32,5090,1047013.0,596089.9,450923.1
1276,4,173,6442,1325119.4,754422.62,570696.78
444,11,96,4363,665706.54,425130.72,240575.82
1169,3,155,7137,3011028.93,2602792.53,408236.4
563,10,32,84,3985.8,2670.36,1315.44
1425,2,157,550,140404.0,87681.0,52723.0
1230,8,77,2917,1899579.57,1531308.32,368271.25
1537,2,77,3595,917731.6,573114.9,344616.7
2764,4,47,6027,1239753.9,705821.97,533931.93
335,9,13,5686,464716.78,322225.62,142491.16
848,9,95,5077,414943.21,287713.59,127229.62
1971,12,104,8737,954779.36,313134.08,641645.28
2598,2,50,8232,2101464.96,1312345.44,789119.52
2050,2,72,7162,1828315.36,1141766.04,686549.32
118,3,178,6156,2597154.84,2245031.64,352123.2
995,10,83,7875,373668.75,250346.25,123322.5
2118,11,78,2012,306990.96,196049.28,110941.68
396,9,100,291,23783.43,16490.97,7292.46
2388,3,61,1465,618068.85,534270.85,83798.0
2292,11,133,6322,964610.76,616015.68,348595.08
2447,12,185,2679,292761.12,96015.36,196745.76
2302,7,29,385,59313.1,35008.05,24305.05
2142,12,80,6318,690431.04,226437.12,463993.92
1303,9,121,9391,767526.43,532187.97,235338.46
2399,4,109,5546,1140812.2,649492.06,491320.14
1134,12,56,2757,301284.96,98810.88,202474.08
1319,7,47,6027,928519.62,548035.11,380484.51
2429,9,180,2395,195743.35,135724.65,60018.7
641,10,60,5926,281188.7,188387.54,92801.16
1275,12,68,2719,297132.32,97448.96,199683.36
975,1,100,5905,3946134.35,2967498.7,978635.65
1156,11,133,644,98261.52,62751.36,35510.16
1678,3,65,9130,3851855.7,3329619.7,522236.0
2310,11,27,5584,852006.72,544104.96,307901.76
2543,10,142,1263,59929.35,40150.77,19778.58
1105,5,51,471,205921.2,124028.43,81892.77
1264,2,156,6665,1701441.2,1062534.3,638906.9
702,6,56,7415,69181.95,51311.8,17870.15
1445,7,55,4133,636729.98,375813.69,260916.29
2459,2,113,5261,1343028.08,838708.62,504319.46
1173,1,12,1273,850707.71,639733.42,210974.29
176,10,6,9673,458983.85,307504.67,151479.18
137,10,6,9998,474405.1,317836.42,156568.68
1507,6,125,8814,82234.62,60992.88,21241.74
1555,11,110,4722,720482.76,460111.68,260371.08
622,4,105,3349,688889.3,392201.39,296687.91
784,11,153,2359,359936.22,229860.96,130075.26
1389,5,90,6442,2816442.4,1696371.86,1120070.54
1679,10,18,2323,110226.35,73848.17,36378.18
1105,2,132,3757,959086.96,598940.94,360146.02
1398,4,125,6529,1343015.3,764611.19,578404.11
591,10,5,3457,164034.65,109898.03,54136.62
2541,2,25,9390,2397079.2,1496953.8,900125.4
1165,10,167,6207,294522.15,197320.53,97201.62
77,4,122,7821,1608779.7,915917.31,692862.39
650,11,123,5172,789143.76,503959.68,285184.08
2540,8,56,1235,804244.35,648325.6,155918.75
2176,4,86,6014,1237079.8,704299.54,532780.26
438,10,131,1546,73357.7,49147.34,24210.36
335,2,18,6899,1761176.72,1099838.58,661338.14
502,6,10,3170,29576.1,21936.4,7639.7
1581,1,123,8489,5672944.03,4266062.06,1406881.97
1997,11,147,3019,460639.02,294171.36,166467.66
1906,12,96,3950,431656.0,141568.0,290088.0
1294,11,115,507,77358.06,49402.08,27955.98
1271,11,53,8945,1364828.1,871600.8,493227.3
1486,4,98,7550,1553035.0,884180.5,668854.5
1807,5,81,1639,716570.8,431597.87,284972.93
350,7,24,8561,1318907.66,778451.73,540455.93
2217,11,99,2695,411203.1,262600.8,148602.3
493,10,122,453,21494.85,14400.87,7093.98
2005,1,56,5277,3526460.79,2651903.58,874557.21
194,2,6,2642,674449.76,421187.64,253262.12
1486,2,111,5050,1289164.0,805071.0,484093.0
374,8,81,7040,4584518.4,3695718.4,888800.0
1681,6,132,178,1660.74,1231.76,428.98
1950,2,143,8063,2058322.64,1285403.46,772919.18
2167,8,99,1324,862202.04,695047.04,167155.0
1633,2,97,2624,669854.72,418318.08,251536.64
881,6,77,1654,15431.82,11445.68,3986.14
388,9,17,137,11197.01,7763.79,3433.22
158,7,82,6829,1052075.74,620960.97,431114.77
2224,1,90,2517,1682035.59,1264893.18,417142.41
2053,10,111,5016,238009.2,159458.64,78550.56
51,2,65,4177,1066304.56,665897.34,400407.22
521,2,177,6878,1755815.84,1096490.76,659325.08
908,11,91,2031,309889.98,197900.64,111989.34
743,8,119,5578,3632449.38,2928226.88,704222.5
2662,7,146,5494,846405.64,499569.42,346836.22
2381,9,11,6782,554292.86,384335.94,169956.92
2299,9,84,6479,529528.67,367164.93,162363.74
1405,10,4,8653,410584.85,275078.87,135505.98
2392,2,14,9402,2400142.56,1498866.84,901275.72
879,7,7,1855,285781.3,168675.15,117106.15
2353,5,133,1174,513272.8,309149.42,204123.38
1930,12,48,9552,1043842.56,342343.68,701498.88
2568,5,74,1212,529886.4,319155.96,210730.44
2624,3,163,7409,3125783.01,2701988.21,423794.8
1934,11,104,1428,217884.24,139144.32,78739.92
279,4,87,3589,738257.3,420307.79,317949.51
804,10,62,6238,295993.1,198306.02,97687.08
2246,7,104,8756,1348949.36,796183.08,552766.28
2730,12,70,2554,279101.12,91535.36,187565.76
174,4,2,6075,1249627.5,711443.25,538184.25
2530,9,117,9791,800218.43,554855.97,245362.46
2172,10,37,1209,57367.05,38434.11,18932.94
848,6,127,9864,92031.12,68258.88,23772.24
2761,4,36,2323,477841.1,272046.53,205794.57
1298,8,59,7185,4678943.85,3771837.6,907106.25
1500,3,185,81,34173.09,29539.89,4633.2
2515,8,30,8670,5645990.7,4551403.2,1094587.5
1928,5,24,7646,3342831.2,2013421.18,1329410.02
759,3,101,3732,1574493.48,1361023.08,213470.4
2305,8,4,683,444776.43,358547.68,86228.75
2506,9,163,4286,350294.78,242887.62,107407.16
1780,1,20,7356,4915794.12,3696684.24,1219109.88
1511,5,37,4744,2074076.8,1249237.52,824839.28
1748,11,35,8329,1270838.82,811577.76,459261.06
1886,11,30,2023,308669.34,197121.12,111548.22
30,12,7,6766,739388.48,242493.44,496895.04
1212,1,74,5534,3698206.18,2781056.36,917149.82
2717,10,141,8331,395305.95,264842.49,130463.46
734,3,39,7194,3035076.66,2623579.86,411496.8
1620,9,55,1189,97176.97,67380.63,29796.34
1986,4,69,1415,291065.5,165710.65,125354.85
1138,10,23,6002,284794.9,190803.58,93991.32
2433,12,41,5111,558530.08,183178.24,375351.84
582,3,166,5935,2503917.15,2164435.15,339482.0
1531,12,47,7698,841237.44,275896.32,565341.12
900,4,46,6653,1368522.1,779132.83,589389.27
95,11,24,1088,166007.04,106014.72,59992.32
1552,1,6,6319,4222798.13,3175550.26,1047247.87
2144,11,111,9696,1479415.68,944778.24,534637.44
312,3,44,5598,2361740.22,2041534.62,320205.6
1529,2,110,436,111302.08,69507.12,41794.96
1003,7,159,7653,1179021.18,695887.29,483133.89
2132,3,156,2722,1148384.58,992686.18,155698.4
1645,9,50,8149,666017.77,461803.83,204213.94
1790,7,39,8469,1304734.14,770086.17,534647.97
575,1,161,5249,3507749.23,2637832.46,869916.77
1882,4,116,2089,429707.3,244642.79,185064.51
476,3,75,9618,4057738.02,3507588.42,550149.6
286,5,57,498,217725.6,131138.34,86587.26
426,11,168,4420,674403.6,430684.8,243718.8
320,12,89,3109,339751.52,111426.56,228324.96
1762,7,145,5318,819291.08,483565.74,335725.34
746,12,121,1836,200638.08,65802.24,134835.84
2730,5,145,478,208981.6,125871.74,83109.86
1608,12,123,1093,119443.04,39173.12,80269.92
397,8,140,562,365980.02,295027.52,70952.5
1294,5,169,7795,3407974.0,2052657.35,1355316.65
216,10,33,8735,414475.75,277685.65,136790.1
513,6,41,1356,12651.48,9383.52,3267.96
1481,2,20,662,168995.36,105536.04,63459.32
1085,12,127,3689,403133.92,132213.76,270920.16
1909,4,54,4505,926678.5,527580.55,399097.95
1345,8,183,9209,5996992.89,4834356.64,1162636.25
2490,6,58,930,8676.9,6435.6,2241.3
2187,1,24,4829,3227075.83,2426765.66,800310.17
672,5,137,3100,1355320.0,816323.0,538997.0
1095,9,149,9965,814439.45,564716.55,249722.9
1821,7,25,6679,1028966.74,607321.47,421645.27
2122,5,104,6529,2854478.8,1719281.57,1135197.23
653,2,107,8936,2281182.08,1424577.12,856604.96
348,9,167,3222,263334.06,182590.74,80743.32
712,8,5,4100,2669961.0,2152336.0,517625.0
1097,8,48,13,8465.73,6824.48,1641.25
648,12,184,1435,156816.8,51430.4,105386.4
1013,4,59,5870,1207459.0,687435.7,520023.3
1292,12,84,2855,311994.4,102323.2,209671.2
973,2,128,8957,2286542.96,1427924.94,858618.02
1454,4,119,2774,570611.8,324863.14,245748.66
2429,6,44,8107,75638.31,56100.44,19537.87
749,7,112,1975,304268.5,179586.75,124681.75
1687,7,161,8266,1273459.96,751627.38,521832.58
111,4,107,735,151189.5,86075.85,65113.65
2004,5,26,5167,2259012.4,1360626.11,898386.29
1629,9,142,4381,358059.13,248271.27,109787.86
1060,9,46,3224,263497.52,182704.08,80793.44
784,10,122,3576,169681.2,113681.04,56000.16
2662,11,37,9350,1426623.0,911064.0,515559.0
2225,11,81,1486,226733.88,144795.84,81938.04
128,4,61,2959,608666.3,346528.49,262137.81
1900,10,125,3774,179076.3,119975.46,59100.84
1185,7,81,5966,919121.96,542488.38,376633.58
712,8,90,8603,5602359.63,4516230.88,1086128.75
257,4,164,2785,572874.5,326151.35,246723.15
208,7,164,6639,1022804.34,603684.27,419120.07
1399,10,138,329,15611.05,10458.91,5152.14
1277,3,113,1046,441296.94,381465.74,59831.2
2595,11,148,8013,1222623.54,780786.72,441836.82
1235,8,56,7486,4874958.06,3929850.56,945107.5
175,11,102,7751,1182647.58,755257.44,427390.14
909,8,110,4125,2686241.25,2165460.0,520781.25
541,3,42,3957,1669418.73,1443078.33,226340.4
1741,8,146,1626,1058867.46,853584.96,205282.5
2468,6,97,3545,33074.85,24531.4,8543.45
1571,6,26,3154,29426.82,21825.68,7601.14
2539,6,141,5928,55308.24,41021.76,14286.48
2347,8,112,4372,2847090.12,2295125.12,551965.0
149,8,131,3022,1967956.62,1586429.12,381527.5
2166,6,88,3445,32141.85,23839.4,8302.45
521,8,44,9240,6017180.4,4850630.4,1166550.0
970,12,25,1037,113323.36,37166.08,76157.28
2665,9,99,1497,122349.81,84834.99,37514.82
967,1,160,311,207831.97,156289.94,51542.03
1274,9,66,6933,566634.09,392893.11,173740.98
1952,2,184,4280,1092598.4,682317.6,410280.8
1646,1,105,9065,6057867.55,4555525.1,1502342.45
1786,1,161,1135,758486.45,570382.9,188103.55
705,4,178,7372,1516420.4,863334.92,653085.48
1314,12,75,6685,730536.8,239590.4,490946.4
535,9,92,5018,410121.14,284370.06,125751.08
909,6,113,343,3200.19,2373.56,826.63
1220,9,160,7667,626623.91,434488.89,192135.02
2319,5,6,4024,1759292.8,1059639.92,699652.88
1217,3,174,3483,1469442.87,1270215.27,199227.6
2023,4,81,2141,440403.7,250732.51,189671.19
64,6,3,3130,29202.9,21659.6,7543.3
1796,8,126,1610,1048448.1,845185.6,203262.5
769,12,176,9773,1067993.44,350264.32,717729.12
847,7,73,1842,283778.52,167493.06,116285.46
892,7,108,9074,1397940.44,825098.82,572841.62
315,1,173,4754,3176955.58,2389075.16,787880.42
2505,8,72,9200,5991132.0,4829632.0,1161500.0
2676,6,67,4759,44401.47,32932.28,11469.19
2289,2,49,812,207287.36,129449.04,77838.32
1446,7,178,8771,1351260.26,797547.03,553713.23
137,11,65,7076,1079656.08,689485.44,390170.64
708,4,179,6203,1275957.1,726433.33,549523.77
2722,3,79,3656,1542429.84,1333306.64,209123.2
911,8,180,8971,5842004.91,4709416.16,1132588.75
286,6,99,8715,81310.95,60307.8,21003.15
1266,2,106,1488,379856.64,237216.96,142639.68
347,4,8,2918,600232.6,341726.98,258505.62
2371,6,28,668,6232.44,4622.56,1609.88
631,12,55,9429,1030401.12,337935.36,692465.76
62,6,160,5925,55280.25,41001.0,14279.25
2517,11,69,3911,596740.38,381087.84,215652.54
2136,2,57,9174,2341938.72,1462519.08,879419.64
338,1,38,4530,3027263.1,2276506.2,750756.9
1559,4,35,4828,993119.6,565407.08,427712.52
1493,4,151,1948,400703.6,228130.28,172573.32
43,2,85,9801,2501999.28,1562475.42,939523.86
1287,4,66,9330,1919181.0,1092636.3,826544.7
1183,12,182,3509,383463.52,125762.56,257700.96
827,4,159,2341,481543.7,274154.51,207389.19
174,6,104,7863,73361.79,54411.96,18949.83
1933,8,160,9143,5954013.03,4799709.28,1154303.75
1597,7,144,7279,1121402.74,661879.47,459523.27
261,2,95,402,102622.56,64086.84,38535.72
1754,5,64,8671,3790961.2,2283334.43,1507626.77
2060,12,142,9281,1014227.68,332631.04,681596.64
1997,4,42,1453,298882.1,170160.83,128721.27
500,2,34,1444,368624.32,230202.48,138421.84
670,10,155,7539,357725.55,239664.81,118060.74
1667,6,93,5055,47163.15,34980.6,12182.55
2268,7,66,1342,206748.52,122028.06,84720.46
109,8,100,779,507292.59,408943.84,98348.75
109,7,39,1780,274226.8,161855.4,112371.4
675,5,4,2259,987634.8,594862.47,392772.33
2243,8,3,3721,2423152.41,1953376.16,469776.25
2715,1,30,701,468457.27,352280.54,116176.73
278,2,53,4766,1216664.48,759795.72,456868.76
741,10,27,9516,451534.2,302513.64,149020.56
1998,5,109,5581,2440013.2,1469644.73,970368.47
487,5,108,5620,2457064.0,1479914.6,977149.4
875,12,44,8427,920902.56,302023.68,618878.88
1749,10,76,1672,79336.4,53152.88,26183.52
2080,8,25,9849,6413767.29,5170331.04,1243436.25
1674,7,39,776,119550.56,70561.68,48988.88
891,11,9,4302,656399.16,419186.88,237212.28
1513,10,126,7306,346669.7,232257.74,114411.96
1124,3,138,8699,3670021.11,3172438.31,497582.8
1521,8,117,4425,2881604.25,2322948.0,558656.25
1696,3,131,2455,1035739.95,895313.95,140426.0
722,8,94,7796,5076833.16,4092588.16,984245.0
213,12,150,7484,817851.52,268226.56,549624.96
331,4,3,5585,1148834.5,654059.35,494775.15
763,11,64,8199,1251003.42,798910.56,452092.86
491,3,124,8455,3567079.95,3083453.95,483626.0
391,6,62,1515,14134.95,10483.8,3651.15
1577,3,101,9570,4037487.3,3490083.3,547404.0
2225,5,15,6845,2992634.0,1802493.85,1190140.15
479,3,148,4595,1938584.55,1675750.55,262834.0
2434,8,115,6105,3975637.05,3204880.8,770756.25
1680,10,168,1693,80332.85,53820.47,26512.38
180,1,11,3707,2477276.89,1862915.78,614361.11
1112,1,149,1528,1021116.56,767881.12,253235.44
1942,7,128,6566,1011557.96,597046.38,414511.58
1488,3,18,7265,3065030.85,2649472.85,415558.0
1286,9,35,4097,334847.81,232176.99,102670.82
733,4,81,4567,939431.9,534841.37,404590.53
382,6,48,8212,76617.96,56827.04,19790.92
2623,9,114,1599,130686.27,90615.33,40070.94
1973,4,94,3326,684158.2,389507.86,294650.34
491,4,112,9025,1856442.5,1056917.75,799524.75
1269,8,182,6354,4137788.34,3335595.84,802192.5
378,7,165,8,1232.48,727.44,505.04
1302,8,58,6709,4368967.89,3521956.64,847011.25
2056,11,20,213,32499.54,20754.72,11744.82
1218,2,76,6306,1609795.68,1005302.52,604493.16
529,10,56,7804,370299.8,248089.16,122210.64
2236,11,64,9557,1458207.06,931234.08,526972.98
2540,9,58,3445,281559.85,195228.15,86331.7
2224,7,108,3378,520414.68,307161.54,213253.14
1797,9,129,300,24519.0,17001.0,7518.0
2533,3,151,7183,3030435.87,2619568.27,410867.6
882,3,57,4033,1701482.37,1470794.77,230687.6
858,8,89,2885,1878740.85,1514509.6,364231.25
253,9,68,2808,229497.84,159129.36,70368.48
1288,1,106,4899,3273854.73,2461943.46,811911.27
1757,11,110,7289,1112155.62,710240.16,401915.46
1578,1,16,139,92889.53,69853.06,23036.47
1221,4,84,641,131853.7,75067.51,56786.19
1341,9,1,8018,655311.14,454380.06,200931.08
617,11,16,8527,1301049.66,830870.88,470178.78
1344,6,5,452,4217.16,3127.84,1089.32
147,7,58,9111,1403640.66,828463.23,575177.43
2407,7,23,1853,285473.18,168493.29,116979.89
1687,1,133,3058,2043569.66,1536767.32,506802.34
890,7,178,9136,1407492.16,830736.48,576755.68
693,9,171,3531,288588.63,200101.77,88486.86
2500,7,117,1715,264212.9,155944.95,108267.95
572,9,161,6194,506235.62,351013.98,155221.64
2408,5,185,1504,657548.8,396048.32,261500.48
2612,2,107,9213,2351894.64,1468736.46,883158.18
2508,9,182,2918,238488.14,165363.06,73125.08
2136,12,72,3250,355160.0,116480.0,238680.0
385,2,19,2869,732398.32,457375.98,275022.34
2587,12,82,1469,160532.32,52648.96,107883.36
2742,3,158,773,326120.97,281905.37,44215.6
1181,3,105,9536,4023143.04,3477683.84,545459.2
556,2,132,8543,2180857.04,1361925.06,818931.98
2622,6,119,5613,52369.29,38841.96,13527.33
923,5,111,594,259696.8,156418.02,103278.78
1784,2,40,365,93177.2,58188.3,34988.9
1840,8,165,3839,2499995.19,2015321.44,484673.75
923,3,74,6957,2935088.73,2537148.33,397940.4
1575,10,156,7692,364985.4,244528.68,120456.72
1118,7,95,1051,161917.06,95567.43,66349.63
1066,3,173,4068,1716248.52,1483558.92,232689.6
548,11,169,812,123894.96,79121.28,44773.68
1140,11,165,7381,1126192.98,719204.64,406988.34
248,10,45,6905,327642.25,219509.95,108132.3
1812,7,106,4545,700202.7,413276.85,286925.85
127,8,80,2493,1623466.53,1308725.28,314741.25
2206,6,39,4973,46398.09,34413.16,11984.93
1698,10,168,3240,153738.0,102999.6,50738.4
885,7,79,580,89354.8,52739.4,36615.4
674,9,74,7311,597528.03,414314.37,183213.66
1363,7,100,5780,890466.8,525575.4,364891.4
1527,3,97,5368,2264705.52,1957655.92,307049.6
737,9,113,7487,611912.51,424288.29,187624.22
784,8,158,578,376399.38,303426.88,72972.5
2295,7,45,5115,788016.9,465106.95,322909.95
207,11,97,8603,1312645.74,838276.32,474369.42
2102,7,37,578,89046.68,52557.54,36489.14
932,5,23,7607,3325780.4,2003151.31,1322629.09
1166,8,134,8290,5398530.9,4351918.4,1046612.5
1489,7,164,8256,1271919.36,750718.08,521201.28
1299,11,174,5166,788228.28,503375.04,284853.24
2145,4,110,3712,763558.4,434712.32,328846.08
584,11,68,618,94294.44,60217.92,34076.52
186,2,163,9640,2460899.2,1536808.8,924090.4
2189,6,178,6562,61223.46,45409.04,15814.42
611,7,95,4203,647514.18,382178.79,265335.39
2251,12,69,7412,809983.36,265646.08,544337.28
